Number,Name,Type 1,Type 2,Abilities,HP,Att,Def,Spa,Spd,Spe,Standard Deviation,Generation,Experience type,Experience to level 100,Final Evolution,Catch Rate,Legendary,Mega Evolution,Alolan Form,Galarian Form,Against Normal,Against Fire,Against Water,Against Electric,Against Grass,Against Ice,Against Fighting,Against Poison,Against Ground,Against Flying,Against Psychic,Against Bug,Against Rock,Against Ghost,Against Dragon,Against Dark,Against Steel,Against Fairy,Height,Weight,BMI
286,Breloom,Grass,Fighting,"['Effect Spore', 'Poison Heal', 'Technician']",60,130,80,60,60,70,24.94438257849294,3,Fluctuating,1640000,True,90,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.2,39.2,27.2
287,Slakoth,Normal,Normal,['Truant'],60,60,60,35,35,30,13.43709624716425,3,Slow,1250000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,24.0,37.5
288,Vigoroth,Normal,Normal,['Vital Spirit'],80,80,80,55,55,90,13.43709624716425,3,Slow,1250000,False,120,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.4,46.5,23.7
289,Slaking,Normal,Normal,['Truant'],150,160,100,95,65,100,32.99831645537222,3,Slow,1250000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,130.5,32.6
290,Nincada,Bug,Ground,['Run Away'],31,45,90,30,30,40,21.18699810942761,3,Erratic,600000,False,255,False,False,False,False,1.0,2.0,2.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,5.5,22.0
291,Ninjask,Bug,Flying,"['Infiltrator', 'Speed Boost']",61,90,45,50,50,160,40.39389392800187,3,Erratic,600000,True,120,False,False,False,False,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,0.8,12.0,18.8
292,Shedinja,Bug,Ghost,['Wonder Guard'],1,90,45,30,30,40,26.59365003571759,3,Erratic,600000,True,45,False,False,False,False,0.0,2.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,2.0,1.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0,0.8,1.2,1.9
293,Whismur,Normal,Normal,"['Rattled', 'Soundproof']",64,51,23,51,23,28,16.02081978759722,3,Medium Slow,1059860,False,190,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6,16.3,45.3
294,Loudred,Normal,Normal,"['Scrappy', 'Soundproof']",84,71,43,71,43,48,16.02081978759722,3,Medium Slow,1059860,False,120,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,40.5,40.5
295,Exploud,Normal,Normal,"['Scrappy', 'Soundproof']",104,91,63,91,73,68,14.624940645653538,3,Medium Slow,1059860,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5,84.0,37.3
296,Makuhita,Fighting,Fighting,"['Guts', 'Sheer Force', 'Thick Fat']",72,60,30,20,30,25,19.354155453889827,3,Fluctuating,1640000,False,180,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,86.4,86.4
297,Hariyama,Fighting,Fighting,"['Guts', 'Sheer Force', 'Thick Fat']",144,120,60,40,60,50,38.708310907779655,3,Fluctuating,1640000,True,200,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,2.3,253.8,48.0
298,Azurill,Normal,Fairy,"['Huge Power', 'Sap Sipper', 'Thick Fat']",50,20,40,20,40,20,12.133516482134198,3,Fast,800000,False,150,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,0.2,2.0,50.0
299,Nosepass,Rock,Rock,"['Magnet Pull', 'Sand Force', 'Sturdy']",30,45,135,45,90,30,38.16084380618437,3,Medium Fast,1000000,False,255,False,False,False,False,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,97.0,97.0
300,Skitty,Normal,Normal,"['Cute Charm', 'Normalize', 'Wonder Skin']",50,45,45,35,35,50,6.236095644623235,3,Fast,800000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6,11.0,30.6
301,Delcatty,Normal,Normal,"['Cute Charm', 'Normalize', 'Wonder Skin']",70,65,65,55,55,90,11.785113019775793,3,Fast,800000,True,60,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,32.6,26.9
302,Sableye,Dark,Ghost,"['Keen Eye', 'Prankster', 'Stall']",50,75,75,65,65,50,10.274023338281626,3,Medium Slow,1059860,True,45,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,11.0,44.0
302,Mega Sableye,Dark,Ghost,['Magic Bounce'],50,85,125,85,115,20,36.05551275463989,6,Medium Slow,1059860,True,45,False,True,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,161.0,644.0
303,Mawile,Steel,Fairy,"['Hyper Cutter', 'Intimidate', 'Sheer Force']",50,85,85,55,55,50,15.456030825826172,3,Fast,800000,True,45,False,False,False,False,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,0.6,11.5,31.9
303,Mega Mawile,Steel,Fairy,['Huge Power'],50,105,125,55,95,50,29.720924166878344,6,Fast,800000,True,45,False,True,False,False,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,1.0,23.5,23.5
304,Aron,Steel,Rock,"['Heavy Metal', 'Rock Head', 'Sturdy']",50,70,100,40,40,30,23.62907813126304,3,Slow,1250000,False,180,False,False,False,False,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.4,60.0,375.0
305,Lairon,Steel,Rock,"['Heavy Metal', 'Rock Head', 'Sturdy']",60,90,140,50,50,40,34.35921354681384,3,Slow,1250000,False,90,False,False,False,False,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.9,120.0,148.1
306,Aggron,Steel,Rock,"['Heavy Metal', 'Rock Head', 'Sturdy']",70,110,180,60,60,50,45.24623986832742,3,Slow,1250000,True,45,False,False,False,False,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,2.1,360.0,81.6
306,Mega Aggron,Steel,Steel,['Filter'],70,140,230,60,80,50,62.915286960589576,6,Slow,1250000,True,45,False,True,False,False,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,2.2,395.0,81.6
307,Meditite,Fighting,Psychic,"['Pure Power', 'Telepathy']",30,40,55,40,55,60,10.671873729054749,3,Medium Fast,1000000,False,180,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,0.6,11.2,31.1
308,Medicham,Fighting,Psychic,"['Pure Power', 'Telepathy']",60,60,75,60,75,80,8.498365855987975,3,Medium Fast,1000000,True,90,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.3,31.5,18.6
308,Mega Medicham,Fighting,Psychic,['Pure Power'],60,100,85,80,85,100,13.5400640077266,6,Medium Fast,1000000,True,90,False,True,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.3,31.5,18.6
309,Electrike,Electric,Electric,"['Lightning Rod', 'Minus', 'Static']",40,45,40,65,40,65,11.334558757279536,3,Slow,1250000,False,120,False,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,15.2,42.2
310,Manectric,Electric,Electric,"['Lightning Rod', 'Minus', 'Static']",70,75,60,105,60,105,19.02118701752221,3,Slow,1250000,True,45,False,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.5,40.2,17.9
310,Mega Manectric,Electric,Electric,['Intimidate'],70,75,80,135,80,135,27.901115071305345,6,Slow,1250000,True,45,False,True,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.8,44.0,13.6
311,Plusle,Electric,Electric,"['Lightning Rod', 'Plus']",60,50,40,85,75,95,19.311050377094112,3,Medium Fast,1000000,True,200,False,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,4.2,26.3
312,Minun,Electric,Electric,"['Minus', 'Volt Absorb']",60,40,50,75,85,95,19.311050377094112,3,Medium Fast,1000000,True,200,False,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,4.2,26.3
313,Volbeat,Bug,Bug,"['Illuminate', 'Prankster', 'Swarm']",65,73,75,47,85,85,13.046923860520618,3,Erratic,600000,True,150,False,False,False,False,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,17.7,36.1
314,Illumise,Bug,Bug,"['Oblivious', 'Prankster', 'Tinted Lens']",65,47,75,73,85,85,13.046923860520618,3,Fluctuating,1640000,True,150,False,False,False,False,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6,17.7,49.2
315,Roselia,Grass,Poison,"['Leaf Guard', 'Natural Cure', 'Poison Point']",50,60,45,100,80,65,18.63389981249825,3,Medium Slow,1059860,False,150,False,False,False,False,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3,2.0,22.2
316,Gulpin,Poison,Poison,"['Gluttony', 'Liquid Ooze', 'Sticky Hold']",70,43,53,43,53,40,10.126971687308874,3,Fluctuating,1640000,False,225,False,False,False,False,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.4,10.3,64.4
317,Swalot,Poison,Poison,"['Gluttony', 'Liquid Ooze', 'Sticky Hold']",100,73,83,73,83,55,13.618818679394414,3,Fluctuating,1640000,True,75,False,False,False,False,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.7,80.0,27.7
318,Carvanha,Water,Dark,"['Rough Skin', 'Speed Boost']",45,90,20,65,20,65,25.399584423546948,3,Slow,1250000,False,225,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,0.8,20.8,32.5
319,Sharpedo,Water,Dark,"['Rough Skin', 'Speed Boost']",70,120,40,95,40,95,29.674156357941424,3,Slow,1250000,True,60,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,1.8,88.8,27.4
319,Mega Sharpedo,Water,Dark,['Strong Jaw'],70,140,70,110,65,105,27.335365778094545,6,Slow,1250000,True,60,False,True,False,False,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,2.5,130.3,20.8
320,Wailmer,Water,Water,"['Oblivious', 'Pressure', 'Water Veil']",130,70,35,70,35,60,31.84162195757133,3,Fluctuating,1640000,False,125,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,130.0,32.5
321,Wailord,Water,Water,"['Oblivious', 'Pressure', 'Water Veil']",170,90,45,90,45,60,42.97932319409209,3,Fluctuating,1640000,True,60,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,14.5,398.0,1.9
322,Numel,Fire,Ground,"['Oblivious', 'Own Tempo', 'Simple']",60,60,40,65,45,35,11.334558757279536,3,Medium Fast,1000000,False,255,False,False,False,False,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.7,24.0,49.0
323,Camerupt,Fire,Ground,"['Anger Point', 'Magma Armor', 'Solid Rock']",70,100,70,105,75,40,21.53807997220014,3,Medium Fast,1000000,True,150,False,False,False,False,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.9,220.0,60.9
323,Mega Camerupt,Fire,Ground,['Sheer Force'],70,120,100,145,105,20,39.75620147292188,6,Medium Fast,1000000,True,150,False,True,False,False,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,2.5,320.5,51.3
324,Torkoal,Fire,Fire,"['Drought', 'Shell Armor', 'White Smoke']",70,85,140,85,70,20,35.19785346990479,3,Medium Fast,1000000,True,90,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.5,80.4,321.6
325,Spoink,Psychic,Psychic,"['Gluttony', 'Own Tempo', 'Thick Fat']",60,25,35,70,80,60,19.14854215512676,3,Fast,800000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,30.6,62.4
326,Grumpig,Psychic,Psychic,"['Gluttony', 'Own Tempo', 'Thick Fat']",80,45,65,90,110,80,20.13840995599095,3,Fast,800000,True,60,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,71.5,88.3
327,Spinda,Normal,Normal,"['Contrary', 'Own Tempo', 'Tangled Feet']",60,60,60,60,60,60,0.0,3,Fast,800000,True,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,5.0,4.1
328,Trapinch,Ground,Ground,"['Arena Trap', 'Hyper Cutter', 'Sheer Force']",45,100,45,45,45,10,26.40496586292476,3,Medium Slow,1059860,False,255,False,False,False,False,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.7,15.0,30.6
329,Vibrava,Ground,Dragon,['Levitate'],50,70,50,50,50,70,9.428090415820632,3,Medium Slow,1059860,False,120,False,False,False,False,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.1,15.3,12.6
330,Flygon,Ground,Dragon,['Levitate'],80,100,80,80,80,100,9.428090415820634,3,Medium Slow,1059860,True,45,False,False,False,False,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,2.0,82.0,20.5
331,Cacnea,Grass,Grass,"['Sand Veil', 'Water Absorb']",50,85,40,85,40,35,21.09831483528693,3,Medium Slow,1059860,False,190,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,51.3,320.6
332,Cacturne,Grass,Dark,"['Sand Veil', 'Water Absorb']",70,115,60,115,60,55,25.72558173405522,3,Medium Slow,1059860,True,60,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,1.3,77.4,45.8
333,Swablu,Normal,Flying,"['Cloud Nine', 'Natural Cure']",45,40,60,40,75,50,12.47219128924647,3,Erratic,600000,False,255,False,False,False,False,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.4,1.2,7.5
334,Altaria,Dragon,Flying,"['Cloud Nine', 'Natural Cure']",75,70,90,70,105,80,12.47219128924647,3,Erratic,600000,True,45,False,False,False,False,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.1,20.6,17.0
334,Mega Altaria,Dragon,Fairy,['Pixilate'],75,110,110,110,105,80,14.907119849998598,6,Erratic,600000,True,45,False,True,False,False,1.0,0.5,0.5,0.5,0.5,2.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,2.0,1.5,20.6,9.2
335,Zangoose,Normal,Normal,"['Immunity', 'Toxic Boost']",73,115,60,60,60,90,20.385179801894207,3,Erratic,600000,True,90,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.3,40.3,23.8
336,Seviper,Poison,Poison,"['Infiltrator', 'Shed Skin']",73,100,60,100,60,65,17.288403306519918,3,Fluctuating,1640000,True,90,False,False,False,False,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2.7,52.5,7.2
337,Lunatone,Rock,Psychic,['Levitate'],90,55,65,95,85,70,14.337208778404378,3,Fast,800000,True,45,False,False,False,False,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,168.0,168.0
338,Solrock,Rock,Psychic,['Levitate'],90,95,85,55,65,70,14.337208778404378,3,Fast,800000,True,45,False,False,False,False,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.2,154.0,106.9
339,Barboach,Water,Ground,"['Anticipation', 'Hydration', 'Oblivious']",50,48,43,46,41,60,6.137317546507322,3,Medium Fast,1000000,False,190,False,False,False,False,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.4,1.9,11.9
340,Whiscash,Water,Ground,"['Anticipation', 'Hydration', 'Oblivious']",110,78,73,76,71,60,15.416441439796236,3,Medium Fast,1000000,True,75,False,False,False,False,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.9,23.6,29.1
341,Corphish,Water,Water,"['Adaptability', 'Hyper Cutter', 'Shell Armor']",43,80,65,50,35,35,16.397831834998456,3,Fluctuating,1640000,False,205,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,11.5,31.9
342,Crawdaunt,Water,Dark,"['Adaptability', 'Hyper Cutter', 'Shell Armor']",63,120,85,90,55,55,23.2379000772445,3,Fluctuating,1640000,True,155,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,1.1,32.8,27.1
343,Baltoy,Ground,Psychic,['Levitate'],40,40,55,40,70,55,11.180339887498947,3,Medium Fast,1000000,False,255,False,False,False,False,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,0.5,21.5,86.0
344,Claydol,Ground,Psychic,['Levitate'],60,70,105,70,120,75,21.53807997220014,3,Medium Fast,1000000,True,90,False,False,False,False,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.5,108.0,48.0
345,Lileep,Rock,Grass,"['Storm Drain', 'Suction Cups']",66,41,77,61,87,23,21.52840500878368,3,Erratic,600000,False,45,False,False,False,False,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,23.8,23.8
346,Cradily,Rock,Grass,"['Storm Drain', 'Suction Cups']",86,81,97,81,107,43,19.94784867264304,3,Erratic,600000,True,45,False,False,False,False,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,60.4,26.8
347,Anorith,Rock,Bug,"['Battle Armor', 'Swift Swim']",45,95,50,40,50,75,19.454362549881253,3,Erratic,600000,False,45,False,False,False,False,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,12.5,25.5
348,Armaldo,Rock,Bug,"['Battle Armor', 'Swift Swim']",75,125,100,70,80,45,24.958298553119896,3,Erratic,600000,True,45,False,False,False,False,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,68.2,30.3
349,Feebas,Water,Water,"['Adaptability', 'Oblivious', 'Swift Swim']",20,15,20,10,55,80,25.440562537456245,3,Erratic,600000,False,255,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,7.4,20.6
350,Milotic,Water,Water,"['Competitive', 'Cute Charm', 'Marvel Scale']",95,60,79,100,125,81,20.21550560007508,3,Erratic,600000,True,60,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,6.2,162.0,4.2
351,Castform,Normal,Normal,['Forecast'],70,70,70,70,70,70,0.0,3,Medium Fast,1000000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3,0.8,8.9
352,Kecleon,Normal,Normal,"['Color Change', 'Protean']",60,90,70,60,120,40,25.603819159562025,3,Medium Slow,1059860,True,200,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,22.0,22.0
353,Shuppet,Ghost,Ghost,"['Cursed Body', 'Frisk', 'Insomnia']",44,75,35,63,33,45,15.082182276521598,3,Fast,800000,False,225,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.6,2.3,6.4
354,Banette,Ghost,Ghost,"['Cursed Body', 'Frisk', 'Insomnia']",64,115,65,83,63,65,18.818578290851008,3,Fast,800000,True,45,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.1,12.5,10.3
354,Mega Banette,Ghost,Ghost,['Prankster'],64,165,75,93,83,75,33.59439437366498,6,Fast,800000,True,45,False,True,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.2,13.0,9.0
355,Duskull,Ghost,Ghost,"['Frisk', 'Levitate']",20,40,90,30,90,25,29.49811670071309,3,Fast,800000,False,190,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.8,15.0,23.4
356,Dusclops,Ghost,Ghost,"['Frisk', 'Pressure']",40,70,130,60,130,25,40.86733278413076,3,Fast,800000,False,90,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.6,30.6,12.0
357,Tropius,Grass,Flying,"['Chlorophyll', 'Harvest', 'Solar Power']",99,68,83,72,87,51,15.2825245151302,3,Slow,1250000,True,200,False,False,False,False,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,25.0
358,Chimecho,Psychic,Psychic,['Levitate'],75,50,80,95,90,65,15.11529762268088,3,Fast,800000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.6,1.0,2.8
359,Absol,Dark,Dark,"['Justified', 'Pressure', 'Super Luck']",65,130,60,75,60,75,24.28133714055577,3,Medium Slow,1059860,True,30,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.2,47.0,32.6
359,Mega Absol,Dark,Dark,['Magic Bounce'],65,150,60,115,60,115,34.570780854485896,6,Medium Slow,1059860,True,30,False,True,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.2,49.0,34.0
360,Wynaut,Psychic,Psychic,"['Shadow Tag', 'Telepathy']",95,23,48,23,48,23,25.66883107757128,3,Medium Fast,1000000,False,125,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.6,14.0,38.9
